store_id,item_number,ordering_day,delivery_day,purchase_price,suggested_retail_price,profit_margin,tags,category
store_b,1018,2024-10-07,2024-10-08,2.51,4.36,0.4452,,Fruits
store_b,1006,2024-12-31,2025-01-01,0.78,1.27,0.366,,Fruits
store_a,1022,2024-01-24,2024-01-25,1.76,3.37,0.4746,,Fruits
store_b,1013,2024-02-29,2024-03-01,0.34,0.7,0.4782,,Fruits
store_a,1019,2024-02-20,2024-02-21,1.04,1.85,0.4564,,Fruits
store_a,1039,2024-11-13,2024-11-14,0.96,1.8,0.4707,,Vegetables
store_a,1037,2024-01-20,2024-01-22,0.26,0.48,0.5044,,VEGETABLES
store_b,1018,2024-12-19,2024-12-20,2.48,4.56,0.4451,,fruits
store_a,1039,2024-01-06,2024-01-08,,1.75,,,Vegetables
store_a,1034,2024-06-18,2024-06-19,0.86,1.57,0.4472,,Vegetables
STORE_B,1020,2024-03-18,2024-03-19,1.55,2.72,0.4613,,Fruits
store_a,1010,2024-02-24,2024-02-26,1.84,3.57,0.4822,,Fruits
store_a,1027,2024-11-08,2024-11-09,0.93,1.7,0.4651,,Vegetables
store_a,1034,2024-08-09,2024-08-10,,1.55,,,Vegetables
store_a,1030,2024-08-09,2024-08-10,0.63,0.99,0.3885,,Vegetables
store_b,1011,2024-02-08,2024-02-09,2.26,4.1,0.4281,,Fruits
store_b,1016,2024-01-06,2024-01-08,0.75,1.49,0.499,,fruits
store_a,1016,2024-09-07,2024-09-09,0.71,1.48,0.5026,,Fruits
store_a,1044,2024-07-30,2024-07-31,0.57,0.98,0.4616,,Vegetables
store_b,1029,2024-04-02,2024-04-03,0.52,1.07,0.4726,,Vegetables
store_a,1018,2024-01-27,2024-01-29,2.42,4.6,0.4434,,Fruits
store_a,1009,2024-02-28,2024-02-29,0.7,1.19,0.4218,,Fruits
store_b,1009,2024-06-11,2024-06-12,0.68,1.21,0.4175,,Fruits
store_a,1019,2024-01-26,2024-01-27,0.95,1.91,0.4772,,Fruits
store_a,1017,2024-09-14,2024-09-16,1.41,2.48,0.4591,,FRUITS
store_b,1017,2024-04-06,2024-04-08,1.36,2.47,0.4579,,Fruits
store_b,1002,2024-05-06,2024-05-07,1.16,1.95,0.3826,,Fruits
store_b,1025,2024-04-18,2024-04-19,1.96,3.88,0.4687,,Fruits
store_a,1010,2024-12-07,2024-12-09,1.75,3.51,0.5041,,fruits
store_b,1002,2024-08-02,2024-08-03,,2.04,,,Fruits
 store_a,1011,2024-04-18,2024-04-19,2.11,3.95,0.4427,,Fruits
store_a,1023,2024-02-24,2024-02-26,1.91,3.51,0.4739,,Fruits
store_b,1003,2024-01-04,2024-01-05,0.9,1.82,0.4907,,Fruits
store_b,1004,2024-08-12,2024-08-13,1.43,3.01,0.5069,,Fruits
store_b,1018,2024-05-24,2024-05-25,2.62,4.59,0.4553,,Fruits
store_b,1010,2024-11-07,2024-11-08,1.76,3.5,0.5056,,Fruits
store_a,1046,2024-04-27,2024-04-29,0.59,1.12,0.4382,,Vegetables
store_a,1042,2024-11-30,2024-12-02,0.4,0.79,0.4862,,Vegetables
store_a,1006,2024-06-27,2024-06-28,0.78,1.26,0.3813,,Fruits
store_b,1017,2024-05-29,2024-05-30,1.46,2.45,0.4196,,Fruits
store_a,1015,2024-04-26,2024-04-27,1.14,2.25,0.4956,,Fruits
store_a,1045,2024-04-06,2024-04-08,0.67,1.32,0.4648,,Vegetables
store_a,1019,2024-03-05,2024-03-06,1.01,1.91,0.4492,,Fruits
store_b,1030,2024-02-09,2024-02-10,0.62,0.98,0.391,,Vegetables
store_a,1006,2024-04-16,2024-04-17,0.8,1.28,0.3877,,Fruits
store_a,1030,2024-06-14,2024-06-15,0.62,1.01,0.4064,,Vegetables
store_a,1026,2024-11-12,2024-11-13,0.43,0.86,0.4931,,Vegetables
store_a,1014,2024-07-11,2024-07-12,0.87,1.59,0.4503,,Fruits
store_b,1022,2024-07-18,2024-07-19,1.89,3.36,0.4686,,Fruits
store_a,1008,2024-07-29,2024-07-30,1.44,2.86,0.4827,,Fruits
store_b,1014,2024-01-08,2024-01-09,,1.59,,,Fruits
store_b,1001,2024-06-18,2024-06-19,,1.48,,,Fruits
store_a,1050,2024-02-05,2024-02-06,,2.23,,,Vegetables
store_a,1020,2024-10-05,2024-10-07,1.57,2.84,0.4469,,Fruits
store_a,1049,2024-04-08,2024-04-09,0.45,0.88,0.5033,,Vegetables
store_a,1046,2024-09-05,2024-09-06,0.61,1.09,0.4549,,Vegetables
store_b,1015,2024-12-28,2024-12-30,1.24,2.35,0.4867,,Fruits
store_b,1022,2024-05-09,2024-05-10,1.82,3.35,0.4364,,Fruits
store_b,1025,2024-11-25,2024-11-26,2.0,3.86,0.4755,,Fruits
store_a,1050,2024-07-24,2024-07-25,1.19,2.29,0.4586,,Vegetables
store_b,1011,2024-07-12,2024-07-13,2.24,4.04,0.4704,,Fruits
store_a,1045,2024-10-19,2024-10-21,0.7,1.26,0.4577,,Vegetables
store_b,1006,2024-09-20,2024-09-21,0.83,1.27,0.363,,Fruits
store_a,1004,2024-10-24,2024-10-25,1.46,3.02,0.4834,,Fruits
store_a ,1003,2024-01-23,2024-01-24,,1.82,,,Fruits,
store_a,1040,2024-02-09,2024-02-10,0.71,1.29,0.4574,,Vegetables
store_a,1034,2024-03-09,2024-03-11,0.87,1.57,0.4865,,Vegetables
store_b,1002,2024-10-17,2024-10-18,1.18,2.02,0.4147,,Fruits
store_a,1017,2024-02-24,2024-02-26,1.34,2.53,0.4519,,FRUITS
store_a,1010,2024-04-09,2024-04-10,1.87,3.52,0.5078,,fruits
store_b,1030,2024-08-05,2024-08-06,0.6,0.97,0.393,,Vegetables
store_b,1010,2024-03-11,2024-03-12,1.84,3.4,0.4673,,Fruits
store_a,1008,2024-07-01,2024-07-02,1.39,2.8,0.4749,,Fruits
store_b,1030,2024-11-16,2024-11-18,0.62,0.98,0.3968,,Vegetables
store_b,1003,2024-12-25,2024-12-26,0.92,1.82,0.4644,,Fruits
store_b,1007,2024-01-19,2024-01-20,1.34,2.54,0.4852,,Fruits
store_a,1007,2024-05-28,2024-05-29,1.27,2.46,0.4567,,Fruits
store_b,1029,2024-05-28,2024-05-29,0.56,1.1,0.4961,,vegetables
store_a,1023,2024-08-03,2024-08-05,,3.56,,,Fruits
store_a,1011,2024-02-07,2024-02-08,2.12,3.91,0.4636,,Fruits
store_a,1008,2024-10-02,2024-10-03,1.33,2.75,0.4954,,Fruits
store_a,1029,2024-01-30,2024-01-31,0.53,1.11,0.4971,,Vegetables
store_b,1022,2024-01-01,2024-01-02,1.82,3.37,0.4684,,Fruits
store_a,1006,2024-03-15,2024-03-16,0.78,1.29,0.3717,,Fruits
store_a,1047,2024-01-13,2024-01-15,0.76,1.43,0.4545,,Vegetables
store_a,1027,2024-05-28,2024-05-29,0.87,1.69,0.4494,,Vegetables
store_a,1036,2024-07-10,2024-07-11,0.56,0.98,0.4568,,Vegetables
store_b,1010,2024-11-27,2024-11-28,1.83,3.57,0.4935,,Fruits
store_a,1011,2024-06-25,2024-06-26,2.23,3.92,0.4343,,Fruits
store_b,1015,2024-04-09,2024-04-10,1.24,2.27,0.4623,,Fruits
store_b,1007,2024-09-16,2024-09-17,1.28,2.45,0.4939,,Fruits
store_a,1034,2024-03-05,2024-03-06,0.87,1.63,0.4586,,Vegetables,
store_b,1099,2024-05-13,2024-05-14,1.47,2.55,0.4572,,Fruits
store_b,1009,2024-02-07,2024-02-08,0.7,1.16,0.4031,,Fruits
store_a,1047,2024-08-13,2024-08-14,0.74,1.36,0.4712,,Vegetables
store_b,1026,2024-01-29,2024-01-30,0.44,0.87,0.4889,,Vegetables
store_b,1030,2024-12-12,2024-12-13,0.59,1.01,0.3795,,Vegetables
store_b,1011,2024-01-19,2024-01-20,2.13,4.01,0.4665,,Fruits
store_b,1020,2024-04-01,2024-04-02,1.48,2.77,0.4632,,Fruits
store_b,1099,2024-03-14,2024-03-15,1.43,2.56,0.4365,,Fruits
store_b,1017,2024-08-08,2024-08-09,1.47,2.42,0.4376,,Fruits
store_a,1040,2024-04-04,2024-04-05,0.71,1.28,0.4635,,Vegetables
store_b,1026,2024-03-19,2024-03-20,0.46,0.89,0.503,,Vegetables
store_a,1033,2024-12-13,2024-12-14,0.95,2.01,0.4852,,Vegetables
store_a,1099,2024-07-15,2024-07-16,1.43,2.56,0.4169,,Fruits
store_a,1034,2024-05-09,2024-05-10,0.89,1.63,0.4798,,Vegetables
store_b,1017,2024-08-17,2024-08-19,1.42,2.52,0.4516,,Fruits
store_a,1010,2024-06-29,2024-07-01,1.84,3.58,0.4866,,Fruits
store_a,1043,2024-03-27,2024-03-28,0.65,1.18,0.4556,,Vegetables
store_a,1017,2024-03-08,2024-03-09,1.42,2.45,0.4505,,Fruits
store_b,1002,2024-07-20,2024-07-22,1.16,1.99,0.4006,,Fruits
store_a,1019,2024-05-16,2024-05-17,0.99,1.84,0.4605,,Fruits
store_b,1010,2024-12-02,2024-12-03,1.82,3.42,0.4871,,Fruits
store_a,1020,2024-07-31,2024-08-01,1.45,2.78,0.4478,,Fruits
store_b,1016,2024-08-09,2024-08-10,0.71,1.53,0.5178,,Fruits
store_b,1001,2024-04-18,2024-04-19,0.85,1.47,0.4103,,Fruits
store_b,1017,2024-04-10,2024-04-11,1.41,2.5,0.4299,,Fruits
store_b,1001,2024-10-24,2024-10-25,0.92,1.49,0.4221,,Fruits
store_b,1010,2024-11-25,2024-11-26,1.84,3.57,0.5021,new,Fruits
store_b,1018,2024-01-29,2024-01-30,,4.37,,new,Fruits
store_a,1030,2024-12-06,2024-12-07,0.63,0.98,0.389,,Vegetables
store_b,1007,2024-03-13,2024-03-14,1.3,2.5,0.4862,,fruits
store_b,1018,2024-12-28,2024-12-30,2.5,4.58,0.4438,,Fruits
store_b,1019,2024-03-13,2024-03-14,0.95,1.83,0.4638,,Fruits
store_a,1003,2024-06-14,2024-06-15,0.95,1.79,0.4852,,Fruits
store_b,1018,2024-01-13,2024-01-15,2.57,4.62,0.4371,,Fruits
store_a,1019,2024-02-21,2024-02-22,1.0,1.85,0.4547,,Fruits
store_a,1022,2024-12-17,2024-12-18,1.74,3.29,0.4738,,Fruits
store_a,1047,2024-03-01,2024-03-02,0.78,1.42,0.4684,,Vegetables
 store_a,1099,2024-02-27,2024-02-28,1.34,2.45,0.4386,,Fruits
store_a,1044,2024-08-14,2024-08-15,0.55,0.97,0.4402,,Vegetables
store_b,1002,2024-08-07,2024-08-08,1.22,1.96,0.3976,,Fruits
store_a,1034,2024-09-23,2024-09-24,0.81,1.58,0.4775,,Vegetables
store_a,1014,2024-01-11,2024-01-12,0.86,1.62,0.4318,,Fruits
store_a,1015,2024-06-17,2024-06-18,1.25,2.31,0.4537,on_sale,Fruits
store_b,1025,2024-12-14,2024-12-16,2.03,3.8,0.4773,,Fruits
store_a,1011,2024-12-21,2024-12-23,2.17,4.09,0.4441,,Fruits
store_a,1011,2024-02-12,2024-02-13,,4.09,,,Fruits
store_b,1016,2024-07-23,2024-07-24,0.77,1.5,0.5141,,Fruits
store_a,1011,2024-06-03,2024-06-04,2.1,3.99,0.4702,,fruits
store_a,1020,2024-08-20,2024-08-21,1.56,2.82,0.4544,,Fruits
store_a,1047,2024-02-20,2024-02-21,0.78,1.42,0.4465,,Vegetables
store_a,1042,2024-07-10,2024-07-11,0.4,0.81,0.4908,,Vegetables
store_b,1024,2024-07-19,2024-07-20,1.3,2.42,0.4833,,Fruits
store_b,1022,2024-07-02,2024-07-03,1.76,3.32,0.4658,,fruits
store_a,1034,2024-10-10,2024-10-11,0.83,1.56,0.4622,,Vegetables
store_b,1030,2024-07-09,2024-07-10,0.57,0.97,0.3997,,Vegetables
store_a,1033,2024-04-27,2024-04-29,1.02,1.96,0.4751,,Vegetables
store_a,1031,2024-03-29,2024-03-30,,1.46,,,Vegetables
store_b,1021,2024-11-29,2024-11-30,,1.21,,,fruits
store_a,1005,2024-11-09,2024-11-11,1.1,2.54,0.5383,,Fruits
store_b,1018,2024-08-28,2024-08-29,2.4,4.47,0.4634,,Fruits
store_a ,1038,2024-12-28,2024-12-30,0.83,1.61,0.52,,Vegetables
store_a,1016,2024-05-03,2024-05-04,0.72,1.51,0.506,,Fruits
store_a,1004,2024-05-06,2024-05-07,1.48,2.93,0.4772,,Fruits
store_b,1006,2024-11-27,2024-11-28,0.84,1.27,0.3655,,Fruits
store_a,1012,2024-08-31,2024-09-02,1.55,2.95,0.4433,,Fruits
store_b,1007,2024-06-20,2024-06-21,1.34,2.5,0.4641,,Fruits
store_a,1022,2024-01-08,2024-01-09,1.72,3.35,0.4446,,Fruits
store_a,1013,2024-10-15,2024-10-16,0.35,0.69,0.479,,Fruits
store_a ,1038,2024-04-24,2024-04-25,0.82,1.56,0.5125,,Vegetables
store_b,1021,2024-01-18,2024-01-19,0.66,1.22,0.4564,,Fruits
store_a,1009,2024-06-15,2024-06-17,0.69,1.21,0.4107,,Fruits
store_a,1049,2024-06-01,2024-06-03,0.44,0.88,0.5091,,Vegetables
store_b,1019,2024-10-03,2024-10-04,1.01,1.87,0.4774,,Fruits
store_a,1005,2024-04-13,2024-04-15,1.09,2.56,0.547,,FRUITS
store_b,1028,2024-06-29,2024-07-01,0.29,0.59,0.4983,,Vegetables
store_a,1016,2024-12-16,2024-12-17,0.76,1.52,0.5186,,Fruits
store_b,1012,2024-06-19,2024-06-20,1.59,2.94,0.4641,,Fruits
 store_b,1029,2024-03-21,2024-03-22,0.57,1.08,0.5034,,Vegetables
store_a,1032,2024-04-25,2024-04-26,0.49,0.99,0.4897,,Vegetables
store_a,1022,2024-08-23,2024-08-24,1.78,3.28,0.4698,,Fruits
store_a,1043,2024-01-26,2024-01-27,0.62,1.16,0.4453,,Vegetables
store_a,1005,2024-09-14,2024-09-16,1.12,2.56,0.5352,,Fruits
store_a,1035,2024-06-10,2024-06-11,0.66,1.32,0.5178,,Vegetables
store_b,1014,2024-05-31,2024-06-01,0.88,1.6,0.4517,,Fruits
store_a,1018,2024-01-08,2024-01-09,2.54,4.57,0.4548,,Fruits
store_a,1032,2024-03-23,2024-03-25,0.5,0.98,0.4781,PRICE_CHANGE,Vegetables
store_b,1018,2024-03-28,2024-03-29,2.42,4.52,0.4377,,Fruits
store_a,1019,2024-12-21,2024-12-23,0.97,1.94,0.4943,,Fruits
store_a,1045,2024-04-23,2024-04-24,0.7,1.29,0.4393,,Vegetables
store_a,1028,2024-10-29,2024-10-30,,0.6,,,Vegetables
store_b,1002,2024-08-17,2024-08-19,1.21,1.98,0.386,,Fruits
store_b,1018,2024-06-29,2024-07-01,2.46,4.6,0.4439,,Fruits
store_a,1015,2024-02-12,2024-02-13,1.17,2.25,0.471,,Fruits
store_b,1005,2024-01-26,2024-01-27,1.06,2.55,0.5755,,Fruits
store_a,1033,2024-08-01,2024-08-02,0.96,1.95,0.4748,,Vegetables
store_b,1017,2024-03-07,2024-03-08,1.4,2.55,0.4424,,Fruits
 store_a,1042,2024-11-06,2024-11-07,0.4,0.77,0.4799,,Vegetables
store_a,1043,2024-07-24,2024-07-25,0.66,1.16,0.4435,,Vegetables
store_a,1016,2024-09-14,2024-09-16,0.79,1.53,0.4745,,Fruits
store_b,1029,2024-09-26,2024-09-27,0.53,1.12,0.4995,,Vegetables
store_b,1099,2024-03-30,2024-04-01,1.43,2.44,0.4233,,Fruits
store_a,1030,2024-02-15,2024-02-16,0.58,0.99,0.3982,,Vegetables
store_b,1027,2024-12-23,2024-12-24,0.89,1.72,0.4891,,Vegetables
store_b,1021,2024-06-08,2024-06-10,0.66,1.19,0.4474,,Fruits
store_a,1012,2024-06-28,2024-06-29,1.64,3.07,0.4644,,Fruits
store_b,1022,2024-04-16,2024-04-17,1.82,3.28,0.4437,,Fruits
store_a ,1045,2024-11-04,2024-11-05,0.73,1.32,0.4706,,Vegetables
store_a,1048,2024-07-25,2024-07-26,0.51,1.01,0.495,,Vegetables
store_b,1008,2024-03-04,2024-03-05,,2.75,,,Fruits
store_a,1036,2024-11-20,2024-11-21,0.55,0.97,0.4404,,vegetables
store_a,1034,2024-11-27,2024-11-28,0.86,1.6,0.4651,,Vegetables
store_a,1047,2024-08-05,2024-08-06,0.72,1.37,0.447,,Vegetables
store_b,1011,2024-10-14,2024-10-15,2.2,3.98,0.4647,,Fruits
store_a,1015,2024-05-22,2024-05-23,1.16,2.25,0.4782,,Fruits
store_a,1014,2024-11-15,2024-11-16,0.88,1.57,0.4332,,Fruits
store_a,1048,2024-03-28,2024-03-29,0.48,0.99,0.4716,,Vegetables
store_b,1015,2024-08-13,2024-08-14,1.15,2.3,0.4649,on_sale,Fruits
store_a,1001,2024-08-19,2024-08-20,0.89,1.53,0.3957,,Fruits
store_a ,1039,2024-09-02,2024-09-03,0.97,1.84,0.4814,,Vegetables
store_a,1045,2024-06-14,2024-06-15,0.73,1.3,0.4401,,Vegetables
store_a,1041,2024-05-17,2024-05-18,2.58,4.39,0.4458,,Vegetables
store_a,1014,2024-01-25,2024-01-26,0.93,1.59,0.4407,,Fruits
store_b,1016,2024-02-07,2024-02-08,0.73,1.5,0.509,,Fruits
store_a,1020,2024-07-26,2024-07-27,1.53,2.78,0.4417,,Fruits
store_a,1039,2024-04-02,2024-04-03,0.94,1.81,0.4689,,Vegetables
store_a,1039,2024-10-28,2024-10-29,0.94,1.76,0.4566,,Vegetables
store_a,1012,2024-01-12,2024-01-13,1.66,2.91,0.4794,,Fruits
store_a,1013,2024-06-24,2024-06-25,0.35,0.71,0.4857,,Fruits
store_a,1009,2024-11-11,2024-11-12,0.68,1.16,0.4223,,Fruits
store_a,1016,2024-05-22,2024-05-23,0.74,1.49,0.5031,,Fruits
store_b,1023,2024-09-13,2024-09-14,1.96,3.46,0.4472,,Fruits
store_a,1022,2024-04-19,2024-04-20,1.81,3.24,0.4403,,Fruits
store_a,1019,2024-07-06,2024-07-08,0.97,1.92,0.4882,,Fruits
store_a,1044,2024-02-12,2024-02-13,0.53,1.0,0.4651,,Vegetables
store_b,1012,2024-10-18,2024-10-19,1.64,3.0,0.4486,,Fruits
store_a,1015,2024-03-26,2024-03-27,1.16,2.33,0.4659,on_sale,Fruits
store_b,1022,2024-11-09,2024-11-11,1.73,3.34,0.4335,,Fruits
store_b,1016,2024-12-10,2024-12-11,0.74,1.52,0.5074,,Fruits
store_b,1010,2024-07-22,2024-07-23,,3.53,,,Fruits
store_a,1033,2024-03-07,2024-03-08,,2.0,,,Vegetables
store_b,1099,2024-03-29,2024-03-30,1.38,2.47,0.4394,,Fruits
store_a,1011,2024-12-19,2024-12-20,2.15,4.04,0.4301,,Fruits
store_a,1002,2024-08-23,2024-08-24,1.16,1.97,0.411,,Fruits,
store_b,1004,2024-01-03,2024-01-04,1.54,3.07,0.5103,,Fruits
STORE_A,1030,2024-07-03,2024-07-04,0.59,1.01,0.4066,,Vegetables
store_a,1014,2024-09-06,2024-09-07,0.88,1.61,0.4389,,Fruits
store_a,1046,2024-09-07,2024-09-09,0.62,1.08,0.4363,,Vegetables
store_b,1022,2024-12-09,2024-12-10,1.77,3.29,0.4432,,Fruits
store_b,1014,2024-08-28,2024-08-29,0.86,1.63,0.4479,,Fruits
store_b,1022,2024-08-07,2024-08-08,1.86,3.33,0.453,,Fruits
store_b,1023,2024-05-29,2024-05-30,1.94,3.48,0.4543,,FRUITS
store_b,1008,2024-04-09,2024-04-10,1.45,2.78,0.5078,,Fruits
store_b,1016,2024-04-03,2024-04-04,0.76,1.45,0.4756,,Fruits
store_a,1001,2024-01-03,2024-01-04,0.92,1.51,0.4213,,Fruits
store_b,1029,2024-10-30,2024-10-31,0.55,1.06,0.4938,,Vegetables
store_a,1037,2024-04-29,2024-04-30,0.24,0.49,0.5089,,Vegetables
store_a,1046,2024-03-30,2024-04-01,0.62,1.08,0.4391,,Vegetables
store_b,1025,2024-09-04,2024-09-05,1.94,3.82,0.4556,,fruits
store_a,1039,2024-05-10,2024-05-11,0.95,1.75,0.4921,,Vegetables
store_a,1023,2024-11-30,2024-12-02,,3.54,,,Fruits
store_b,1008,2024-09-14,2024-09-16,1.43,2.72,0.4876,,Fruits
store_b,1005,2024-11-16,2024-11-18,1.15,2.46,0.536,,Fruits
store_a ,1029,2024-09-06,2024-09-07,0.53,1.08,0.48,on_sale,Vegetables
store_b,1005,2024-07-01,2024-07-02,1.1,2.42,0.5318,,Fruits
store_b,1021,2024-04-26,2024-04-27,0.63,1.2,0.4677,,Fruits
store_b,1004,2024-06-24,2024-06-25,1.44,3.01,0.5048,,Fruits
store_a,1027,2024-05-04,2024-05-06,0.88,1.74,0.4471,,Vegetables
store_a,1043,2024-11-19,2024-11-20,0.65,1.18,0.4733,,Vegetables
store_b,1017,2024-05-02,2024-05-03,1.36,2.55,0.4348,,Fruits
store_b,1002,2024-04-25,2024-04-26,1.18,2.02,0.4107,price_change,Fruits
store_a,1029,2024-01-23,2024-01-24,0.55,1.1,0.4713,,Vegetables
store_a,1019,2024-07-11,2024-07-12,1.03,1.94,0.4819,,Fruits
store_a,1050,2024-07-15,2024-07-16,1.21,2.36,0.4972,,Vegetables
store_b,1008,2024-08-09,2024-08-10,1.35,2.76,0.5068,,Fruits
store_a,1024,2024-10-14,2024-10-15,1.26,2.48,0.4829,,Fruits
store_a,1099,2024-06-12,2024-06-13,1.36,2.49,0.4459,,Fruits
store_a,1018,2024-05-23,2024-05-24,2.38,4.36,0.456,,Fruits
store_b,1009,2024-07-02,2024-07-03,0.73,1.16,0.427,,Fruits
store_b,1021,2024-05-02,2024-05-03,0.66,1.2,0.4724,,Fruits
store_b,1007,2024-02-19,2024-02-20,1.35,2.51,0.4564,new,Fruits
store_a,1003,2024-09-12,2024-09-13,0.98,1.83,0.4463,,Fruits
store_a,1023,2024-09-26,2024-09-27,1.89,3.59,0.4484,,fruits
store_b,1012,2024-03-15,2024-03-16,1.61,2.92,0.4624,,Fruits
store_a,1042,2024-01-17,2024-01-18,0.4,0.79,0.5117,,Vegetables
store_b,1007,2024-08-29,2024-08-30,1.26,2.54,0.4702,,Fruits
store_a,1038,2024-08-19,2024-08-20,0.82,1.61,0.5213,,Vegetables
store_b,1001,2024-11-07,2024-11-08,0.9,1.49,0.4185,,Fruits
store_a,1018,2024-04-13,2024-04-15,2.55,4.53,0.4623,,Fruits
store_a,1015,2024-08-10,2024-08-12,1.21,2.23,0.4959,,Fruits
store_a,1035,2024-03-11,2024-03-12,0.62,1.3,0.501,,Vegetables
store_a,1050,2024-09-27,2024-09-28,1.2,2.32,0.4764,,Vegetables
store_b,1011,2024-11-06,2024-11-07,2.31,3.92,0.4665,,Fruits
store_b,1001,2024-07-18,2024-07-19,0.91,1.48,0.3888,,Fruits
store_a,1022,2024-09-28,2024-09-30,1.78,3.33,0.4543,,Fruits
store_a,1041,2024-10-31,2024-11-01,2.51,4.46,0.451,new,Vegetables
store_a,1026,2024-01-20,2024-01-22,0.47,0.9,0.4903,,Vegetables
store_a,1013,2024-11-08,2024-11-09,0.35,0.67,0.4829,,Fruits
STORE_B,1011,2024-01-11,2024-01-12,2.2,3.98,0.4594,,Fruits
store_a,1002,2024-04-01,2024-04-02,1.19,1.97,0.3987,,Fruits
store_a,1025,2024-11-04,2024-11-05,1.95,3.76,0.4593,,Fruits
store_a,1005,2024-01-12,2024-01-13,1.08,2.51,0.5664,,Fruits
store_b,1019,2024-07-04,2024-07-05,0.98,1.86,0.4789,,Fruits
store_b,1004,2024-11-09,2024-11-11,1.5,2.98,0.5202,,Fruits
store_b,1027,2024-01-09,2024-01-10,0.93,1.69,0.4644,,Vegetables
store_a,1047,2024-03-12,2024-03-13,0.74,1.4,0.4796,,Vegetables
store_b,1006,2024-10-04,2024-10-05,0.79,1.25,0.3809,,Fruits
store_a,1030,2024-04-20,2024-04-22,0.58,0.99,0.4051,,Vegetables
store_a,1038,2024-04-30,2024-05-01,0.77,1.55,0.5168,,Vegetables
store_b,1024,2024-02-08,2024-02-09,1.24,2.48,0.4914,,Fruits
store_a,1045,2024-12-03,2024-12-04,0.69,1.29,0.4448,,VEGETABLES
store_b,1020,2024-04-08,2024-04-09,1.48,2.85,0.4552,,Fruits
store_a,1025,2024-04-26,2024-04-27,2.09,3.81,0.4672,,Fruits
store_a,1042,2024-01-25,2024-01-26,0.38,0.81,0.4946,,Vegetables
 store_a,1010,2024-03-16,2024-03-18,1.78,3.54,0.4902,,Fruits
store_a,1003,2024-04-05,2024-04-06,0.95,1.81,0.457,,Fruits
store_b,1014,2024-03-02,2024-03-04,0.94,1.62,0.4355,,Fruits
store_a,1005,2024-04-27,2024-04-29,1.14,2.42,0.5624,,Fruits
store_a,1012,2024-10-04,2024-10-05,1.6,3.01,0.4675,,Fruits
store_b,1030,2024-06-13,2024-06-14,0.59,1.0,0.3808,,Vegetables
store_a,1049,2024-03-29,2024-03-30,0.46,0.89,0.5081,,Vegetables
store_a,1026,2024-07-02,2024-07-03,0.46,0.88,0.5036,,Vegetables
 store_a,1036,2024-02-24,2024-02-26,0.55,0.98,0.4238,,Vegetables
store_a,1014,2024-03-04,2024-03-05,,1.55,,,fruits
store_a,1018,2024-04-06,2024-04-08,,4.37,,,Fruits
store_b,1020,2024-10-18,2024-10-19,1.49,2.74,0.4657,,Fruits
store_a,1049,2024-02-02,2024-02-03,0.44,0.87,0.4718,,Vegetables
store_a,1036,2024-08-09,2024-08-10,0.57,1.01,0.4249,,Vegetables
store_a,1033,2024-03-27,2024-03-28,1.03,1.95,0.5197,,Vegetables
store_a,1045,2024-01-25,2024-01-26,0.67,1.3,0.4635,,Vegetables
store_b,1006,2024-01-02,2024-01-03,0.83,1.31,0.3937,,Fruits
store_a,1012,2024-08-12,2024-08-13,1.64,3.02,0.4441,,Fruits
store_a,1017,2024-03-23,2024-03-25,1.43,2.45,0.4506,,Fruits
store_a,1003,2024-09-20,2024-09-21,0.94,1.75,0.4872,,Fruits
store_b,1017,2024-01-11,2024-01-12,1.44,2.54,0.4343,,Fruits
store_b,1028,2024-02-20,2024-02-21,0.3,0.58,0.5051,new,Vegetables
store_a ,1015,2024-07-09,2024-07-10,1.22,2.3,0.4798,,Fruits
store_b,1024,2024-05-06,2024-05-07,1.3,2.42,0.4732,,Fruits
store_b,1023,2024-05-27,2024-05-28,1.91,3.49,0.4746,,Fruits
store_b,1019,2024-01-12,2024-01-13,1.03,1.85,0.4599,,Fruits
store_a,1012,2024-05-02,2024-05-03,1.68,2.92,0.4447,,Fruits
store_a,1019,2024-10-16,2024-10-17,1.01,1.85,0.4558,,Fruits
store_b,1022,2024-03-27,2024-03-28,1.76,3.31,0.4368,,Fruits
store_b,1004,2024-12-05,2024-12-06,1.54,2.94,0.4744,new,Fruits
store_b,1018,2024-12-31,2025-01-01,2.41,4.61,0.464,,Fruits
store_a,1049,2024-04-12,2024-04-13,0.45,0.9,0.5045,,Vegetables
store_a,1050,2024-03-09,2024-03-11,1.17,2.34,0.4713,,Vegetables
store_b,1021,2024-12-20,2024-12-21,0.63,1.17,0.451,,Fruits
store_b,1025,2024-06-22,2024-06-24,2.02,3.71,0.4655,,Fruits
store_b,1003,2024-05-09,2024-05-10,0.93,1.79,0.4541,,Fruits
store_a,1038,2024-10-03,2024-10-04,0.82,1.59,0.4983,,Vegetables
store_b,1014,2024-11-02,2024-11-04,0.88,1.57,0.4525,,Fruits
store_b,1017,2024-10-14,2024-10-15,1.38,2.5,0.4211,,Fruits
store_a,1027,2024-01-02,2024-01-03,0.89,1.66,0.4602,,Vegetables
store_a,1036,2024-08-20,2024-08-21,0.57,0.99,0.4509,,Vegetables
store_a,1047,2024-02-21,2024-02-22,0.73,1.41,0.4687,,Vegetables
store_a,1003,2024-01-24,2024-01-25,0.94,1.83,0.4664,,Fruits
