store_id,item_number,ordering_day,delivery_day,recommended_quantity
store_b,1020,2024-07-10,2024-07-11,17
store_a,1033,2024-11-20,2024-11-21,44
store_a,1033,2024-11-21,2024-11-22,47
store_a,1033,2024-11-22,2024-11-23,48
store_a,1033,2024-11-23,2024-11-25,46
store_a,1033,2024-11-25,2024-11-26,44
store_a,1033,2024-11-26,2024-11-27,48
store_a,1033,2024-11-27,2024-11-28,37
store_a,1033,2024-11-28,2024-11-29,41
store_a,1033,2024-11-30,2024-12-02,47
store_a,1033,2024-12-02,2024-12-03,43
store_a,1033.0,2024-12-03,2024-12-04,45
store_a,1033,2024-12-04,2024-12-05,42
store_a,1033,2024-12-05,2024-12-06,42
store_a,1033,2024-12-06,2024-12-07,48
store_a,1033,2024-12-07,2024-12-09,41
store_a,1033,2024-12-09,2024-12-10,37
store_a,1033,2024-12-10,2024-12-11,48
store_a,1033,2024-12-11,2024-12-12,41
store_a,1033,2024-12-12,2024-12-13,41
store_a,1033,2024-12-13,2024-12-14,39
store_a,1033,2024-12-14,2024-12-16,43
store_a,1033,2024-12-16,2024-12-17,42
store_a,1033,2024-12-17,2024-12-18,39
store_a,1033,2024-12-18,2024-12-19,36
store_a,1033,2024-12-19,2024-12-20,36
store_a,1033,2024-12-20,2024-12-21,42
store_a,1033,2024-12-21,2024-12-23,36
store_a,1033,2024-12-23,2024-12-24,36
store_a,1033,2024-12-24,2024-12-25,38
store_a,1033,2024-12-25,2024-12-26,43
store_a,1033,2024-12-26,2024-12-27,47
store_a,1033,2024-12-27,2024-12-28,38
store_a,1033,2024-12-28,2024-12-30,44
store_a,1033,2024-12-30,2024-12-31,47
store_a,1033,2024-12-31,2025-01-01,40
store_a,1034,2024-01-01,2024-01-02,31
store_a,1034,2024-01-02,2024-01-03,19
store_a,1034,2024-01-03,2024-01-04,15
store_a,1034,2024-01-04,2024-01-05,18
store_a,1034,2024-01-05,2024-01-06,33
store_a,1034,2024-01-06,2024-01-08,27
store_a,1034,2024-01-08,2024-01-09,5
store_a,1034,2024-01-09,2024-01-10,15
store_a,1034,2024-01-10,2024-01-11,16
store_a,1034,2024-01-11,2024-01-12,21
store_a,1034,2024-01-12,2024-01-13,32
store_a,1034,2024-01-13,2024-01-15,29
store_a,1034,2024-01-15,2024-01-16,0
store_a,1034,2024-01-16,2024-01-17,22
store_a,1034,2024-01-17,2024-01-18,25
store_a,1034,2024-01-18,2024-01-19,25
store_a,1034,2024-01-19,2024-01-20,31
store_a,1035,2024-03-28,2024-03-29,22
store_a,1034,2024-01-20,2024-01-22,36
store_a,1034,2024-01-22,2024-01-23,4
store_a,1034,2024-01-23,2024-01-24,19
store_a,1034,2024-01-24,2024-01-25,24
store_a,1034,2024-01-25,2024-01-26,24
store_a,1034,2024-01-26,2024-01-27,26
store_a,1034,2024-01-27,2024-01-29,29
store_a,1034,2024-01-29,2024-01-30,5
store_a,1034,2024-01-30,2024-01-31,17
store_a,1034,2024-01-31,2024-02-01,19
store_a,1034,2024-02-01,2024-02-02,21
store_a,1034.0,2024-02-02,2024-02-03,24
 store_a,1034,2024-02-03,2024-02-05,35
store_a,1034.0,2024-02-06,2024-02-07,20
store_a,1034,2024-02-07,2024-02-08,17
store_a,1034,2024-02-08,2024-02-09,15
store_a,1034,2024-02-09,2024-02-10,36
store_a,1034,2024-02-10,2024-02-12,35
store_a,1034,2024-02-12,2024-02-13,2
store_a,1034,2024-02-13,2024-02-14,20
store_a,1034,2024-02-14,2024-02-15,25
store_a,1034,2024-02-15,2024-02-16,19
store_a,1034,2024-02-16,2024-02-17,34
 store_a,1034,2024-02-17,2024-02-19,29
store_a,1034,2024-02-19,2024-02-20,0
store_a,1034,2024-02-20,2024-02-21,11
store_a,1034,2024-02-21,2024-02-22,21
store_a,1034,2024-02-22,2024-02-23,13
store_a,1034,2024-02-23,2024-02-24,35
store_a,1034,2024-02-24,2024-02-26,36
store_a,1034.0,2024-02-26,2024-02-27,0
store_a,1034,2024-02-27,2024-02-28,14
store_a ,1034,2024-02-28,2024-02-29,14
store_a,1034,2024-02-29,2024-03-01,20
store_a,1034.0,2024-03-01,2024-03-02,35
store_a,1034.0,2024-03-02,2024-03-04,26
store_a,1034,2024-03-04,2024-03-05,1
store_a,1034,2024-03-05,2024-03-06,34
store_a,1034,2024-03-06,2024-03-07,16
store_a,1034.0,2024-03-07,2024-03-08,24
store_a,1034,2024-03-08,2024-03-09,34
store_a,1034,2024-03-09,2024-03-11,30
store_a,1034,2024-03-11,2024-03-12,0
store_a,1034,2024-03-12,2024-03-13,27
store_a,1034,2024-03-13,2024-03-14,20
store_a,1034,2024-03-14,2024-03-15,27
store_a,1034,2024-03-15,2024-03-16,35
store_a,1034,2024-03-16,2024-03-18,32
store_a,1034,2024-03-18,2024-03-19,0
store_a,1034,2024-03-19,2024-03-20,22
store_a,1034,2024-03-20,2024-03-21,22
store_a,1034,2024-03-21,2024-03-22,14
store_a,1034,2024-03-22,2024-03-23,35
store_a,1034,2024-03-23,2024-03-25,29
store_a,1034,2024-03-25,2024-03-26,0
store_a,1034.0,2024-03-26,2024-03-27,22
store_a,1034,2024-03-27,2024-03-28,25
store_a,1034.0,2024-03-28,2024-03-29,26
store_a,1034,2024-03-29,2024-03-30,28
store_a,1034,2024-03-30,2024-04-01,33
store_a,1034,2024-04-01,2024-04-02,0
store_a,1034,2024-04-02,2024-04-03,22
store_a,1034.0,2024-04-03,2024-04-04,14
store_a,1034.0,2024-04-04,2024-04-05,23
store_a,1034,2024-04-05,2024-04-06,31
store_a,1034,2024-04-06,2024-04-08,30
store_a,1034,2024-04-08,2024-04-09,0
store_a,1034,2024-04-09,2024-04-10,21
store_a,1034,2024-04-10,2024-04-11,17
store_a,1034,2024-04-11,2024-04-12,19
store_a,1034,2024-04-12,2024-04-13,34
store_a,1034,2024-04-13,2024-04-15,33
store_a,1034,2024-04-15,2024-04-16,1
store_a,1034,2024-04-16,2024-04-17,26
store_a,1034,2024-04-17,2024-04-18,21
store_a,1034,2024-04-18,2024-04-19,14
store_a,1034,2024-04-19,2024-04-20,32
store_a,1034,2024-04-20,2024-04-22,33
store_a,1034,2024-04-22,2024-04-23,0
store_a,1034,2024-04-23,2024-04-24,19
store_a,1034,2024-04-24,2024-04-25,-4
store_a,1034,2024-04-25,2024-04-26,32
store_a,1034.0,2024-04-26,2024-04-27,34
store_a,1034,2024-04-27,2024-04-29,34
store_a,1034,2024-04-29,2024-04-30,0
store_a,1034,2024-04-30,2024-05-01,21
store_a,1034,2024-05-01,2024-05-02,19
store_a,1034,2024-05-02,2024-05-03,20
store_a,1034,2024-05-03,2024-05-04,31
store_a,1034.0,2024-05-04,2024-05-06,39
store_a,1034,2024-05-06,2024-05-07,0
store_a,1034,2024-05-07,2024-05-08,18
store_a,1034,2024-05-08,2024-05-09,22
store_a,1034,2024-05-09,2024-05-10,27
store_a,1034,2024-05-10,2024-05-11,36
store_a,1034,2024-05-11,2024-05-13,30
store_a ,1034,2024-05-13,2024-05-14,0
store_a,1034,2024-05-14,2024-05-15,14
store_a,1034,2024-05-15,2024-05-16,23
store_a,1034,2024-05-16,2024-05-17,19
store_a,1034,2024-05-17,2024-05-18,30
store_a,1034,2024-05-18,2024-05-20,27
store_a,1034,2024-05-20,2024-05-21,0
store_a,1034,2024-05-21,2024-05-22,22
store_a,1034,2024-05-22,2024-05-23,16
store_a,1034,2024-05-23,2024-05-24,20
store_a,1034,2024-05-24,2024-05-25,36
store_a,1034.0,2024-05-25,2024-05-27,28
store_a,1034,2024-05-27,2024-05-28,0
store_a,1034,2024-05-28,2024-05-29,17
store_a,1034,2024-05-29,2024-05-30,20
store_a,1034,2024-05-30,2024-05-31,26
store_a,1034,2024-05-31,2024-06-01,36
store_a,1034,2024-06-01,2024-06-03,28
store_a,1034,2024-06-03,2024-06-04,0
store_a,1034,2024-06-04,2024-06-05,25
store_a,1034,2024-06-05,2024-06-06,17
store_a,1034,2024-06-06,2024-06-07,30
store_a,1034,2024-06-07,2024-06-08,27
store_a,1034,2024-06-08,2024-06-10,30
store_a,1034,2024-06-10,2024-06-11,5
store_a,1034,2024-06-11,2024-06-12,21
store_a,1034,2024-06-12,2024-06-13,15
store_a,1034,2024-06-13,2024-06-14,23
store_a,1034,2024-06-14,2024-06-15,34
store_a,1034,2024-06-15,2024-06-17,33
store_a,1034,2024-06-17,2024-06-18,-5
store_a,1034,2024-06-18,2024-06-19,12
store_a,1034,2024-06-19,2024-06-20,18
store_a,1034.0,2024-06-20,2024-06-21,24
store_a,1034,2024-06-21,2024-06-22,30
store_a,1034,2024-06-22,2024-06-24,33
store_a,1034,2024-06-24,2024-06-25,0
store_a,1034,2024-06-25,2024-06-26,19
store_a,1034,2024-06-26,2024-06-27,20
store_a,1034,2024-06-27,2024-06-28,22
store_a,1034,2024-06-28,2024-06-29,30
store_a,1034,2024-06-29,2024-07-01,37
store_a,1034,2024-07-02,2024-07-03,24
store_a,1034,2024-07-03,2024-07-04,17
store_a,1034,2024-07-04,2024-07-05,17
store_a,1034,2024-07-05,2024-07-06,32
store_a,1034,2024-07-06,2024-07-08,29
store_a,1034,2024-07-08,2024-07-09,7
store_a,1034,2024-07-09,2024-07-10,-2
store_a,1034,2024-07-10,2024-07-11,33
store_a,1034,2024-07-11,2024-07-12,19
store_a,1034,2024-07-12,2024-07-13,32
store_a,1034,2024-07-13,2024-07-15,26
store_a,1034,2024-07-15,2024-07-16,1
store_a,1034,2024-07-16,2024-07-17,25
store_a,1034,2024-07-17,2024-07-18,20
store_a,1034,2024-07-18,2024-07-19,26
store_a,1034,2024-07-19,2024-07-20,36
store_a,1034,2024-07-20,2024-07-22,32
store_a,1034.0,2024-07-22,2024-07-23,2
store_a,1034,2024-07-23,2024-07-24,23
store_a,1034,2024-07-24,2024-07-25,18
store_a,1034,2024-07-25,2024-07-26,22
store_a,1034,2024-07-26,2024-07-27,31
store_a,1034,2024-07-27,2024-07-29,31
store_a,1034.0,2024-07-29,2024-07-30,3
store_a,1034,2024-07-30,2024-07-31,20
store_a,1034.0,2024-07-31,2024-08-01,20
store_a,1034,2024-08-01,2024-08-02,14
store_a,1034,2024-08-02,2024-08-03,36
store_a,1034,2024-08-03,2024-08-05,30
store_a,1034,2024-08-05,2024-08-06,0
store_a,1034,2024-08-06,2024-08-07,21
store_a,1034,2024-08-07,2024-08-08,20
store_a,1034,2024-08-08,2024-08-09,16
store_a,1034,2024-08-09,2024-08-10,34
store_a,1034,2024-08-10,2024-08-12,31
store_a,1034,2024-08-12,2024-08-13,0
store_a,1034,2024-08-13,2024-08-14,14
store_a,1034,2024-08-14,2024-08-15,-1
store_a,1034,2024-08-15,2024-08-16,29
store_a,1034,2024-08-16,2024-08-17,32
store_a,1034,2024-08-17,2024-08-19,31
store_a,1034,2024-08-19,2024-08-20,0
store_a,1034,2024-08-20,2024-08-21,21
store_a,1034,2024-08-21,2024-08-22,22
store_a,1034,2024-08-22,2024-08-23,19
store_a,1034,2024-08-23,2024-08-24,28
store_a,1034,2024-08-24,2024-08-26,-5
store_a,1034,2024-08-26,2024-08-27,33
store_a,1034,2024-08-27,2024-08-28,20
store_a,1034,2024-08-28,2024-08-29,25
store_a,1034,2024-08-29,2024-08-30,22
store_a,1034,2024-08-30,2024-08-31,29
STORE_A,1034,2024-08-31,2024-09-02,27
store_a,1034,2024-09-02,2024-09-03,5
store_a,1034,2024-09-03,2024-09-04,19
store_a ,1034,2024-09-04,2024-09-05,24
store_a,1034.0,2024-09-05,2024-09-06,22
store_a,1034,2024-09-06,2024-09-07,32
store_a,1034,2024-09-07,2024-09-09,36
store_a,1034,2024-09-09,2024-09-10,0
store_a,1034,2024-09-10,2024-09-11,15
store_a,1034,2024-09-11,2024-09-12,25
store_a,1034,2024-09-12,2024-09-13,21
store_a,1034,2024-09-13,2024-09-14,29
store_a,1034,2024-09-14,2024-09-16,30
store_a,1034,2024-09-16,2024-09-17,0
store_a,1034,2024-09-17,2024-09-18,24
store_a,1034,2024-09-18,2024-09-19,25
store_a,1034,2024-09-19,2024-09-20,23
store_a,1034,2024-09-20,2024-09-21,25
store_a,1034,2024-09-21,2024-09-23,24
store_a,1034,2024-09-23,2024-09-24,4
store_a,1034,2024-09-24,2024-09-25,16
store_a,1034,2024-09-25,2024-09-26,23
store_a,1034,2024-09-26,2024-09-27,22
store_a,1034.0,2024-09-27,2024-09-28,27
store_a,1034,2024-09-30,2024-10-01,32
store_a,1034,2024-10-01,2024-10-02,22
store_b,1015.0,2024-12-19,2024-12-20,10
store_a,1034,2024-10-02,2024-10-03,21
store_a,1034,2024-10-03,2024-10-04,25
store_a,1034,2024-10-04,2024-10-05,33
store_a,1034.0,2024-10-05,2024-10-07,30
store_a,1034,2024-10-07,2024-10-08,5
store_a,1034,2024-10-08,2024-10-09,15
store_a,1034,2024-10-09,2024-10-10,19
store_a,1034,2024-10-10,2024-10-11,22
store_a,1034,2024-10-11,2024-10-12,-3
store_a,1034,2024-10-12,2024-10-14,54
store_a,1034,2024-10-14,2024-10-15,0
STORE_A,1034,2024-10-15,2024-10-16,15
store_a,1034,2024-10-17,2024-10-18,33
store_a,1034,2024-10-18,2024-10-19,29
store_a,1034,2024-10-19,2024-10-21,37
store_a,1034,2024-10-21,2024-10-22,2
store_a,1034,2024-10-22,2024-10-23,18
store_a,1034,2024-10-23,2024-10-24,23
store_a,1016,2024-01-19,2024-01-20,41
store_a,1034,2024-10-24,2024-10-25,18
store_a,1034,2024-10-25,2024-10-26,30
store_a,1034,2024-10-26,2024-10-28,34
store_a,1034,2024-10-28,2024-10-29,6
store_a,1034.0,2024-10-29,2024-10-30,20
store_a,1034,2024-10-30,2024-10-31,14
store_a,1034,2024-10-31,2024-11-01,21
store_a,1034,2024-11-01,2024-11-02,40
store_a,1034,2024-11-02,2024-11-04,33
store_a,1034,2024-11-04,2024-11-05,0
store_a,1034,2024-11-05,2024-11-06,23
store_a,1034,2024-11-06,2024-11-07,22
store_a,1034,2024-11-07,2024-11-08,20
store_a,1034,2024-11-08,2024-11-09,31
store_a,1034,2024-11-09,2024-11-11,36
store_a,1034,2024-11-11,2024-11-12,0
store_a,1034,2024-11-12,2024-11-13,18
store_a,1034,2024-11-13,2024-11-14,21
store_a,1034,2024-11-14,2024-11-15,23
store_a,1034,2024-11-15,2024-11-16,32
store_a,1034,2024-11-16,2024-11-18,43
store_a,1034,2024-11-18,2024-11-19,0
store_a,1034,2024-11-19,2024-11-20,20
store_a,1034,2024-11-20,2024-11-21,16
store_a,1034.0,2024-11-21,2024-11-22,21
store_a,1034.0,2024-11-22,2024-11-23,32
store_a,1034,2024-11-23,2024-11-25,29
 store_a,1034,2024-11-25,2024-11-26,5
store_a,1034,2024-11-26,2024-11-27,21
store_a,1034,2024-11-27,2024-11-28,22
store_a,1034,2024-11-28,2024-11-29,17
store_a,1034,2024-11-29,2024-11-30,31
store_a,1034,2024-11-30,2024-12-02,28
store_a,1034,2024-12-02,2024-12-03,1
 store_a,1034,2024-12-03,2024-12-04,23
store_a,1034,2024-12-04,2024-12-05,21
store_a,1034,2024-12-05,2024-12-06,24
store_a,1034,2024-12-06,2024-12-07,26
store_a,1034,2024-12-07,2024-12-09,38
store_a,1034,2024-12-09,2024-12-10,2
store_a,1034,2024-12-10,2024-12-11,24
store_a,1034,2024-12-11,2024-12-12,22
store_a,1034,2024-12-12,2024-12-13,21
store_a,1034,2024-12-13,2024-12-14,37
store_a,1034,2024-12-14,2024-12-16,33
store_a,1034,2024-12-16,2024-12-17,5
store_a,1034.0,2024-12-17,2024-12-18,18
store_a,1034,2024-12-18,2024-12-19,22
store_a,1034,2024-12-19,2024-12-20,25
store_a,1034.0,2024-12-20,2024-12-21,31
store_a,1034.0,2024-12-21,2024-12-23,31
store_a,1034,2024-12-23,2024-12-24,0
store_a,1034,2024-12-24,2024-12-25,21
store_a,1034,2024-12-25,2024-12-26,21
store_a,1034,2024-12-26,2024-12-27,20
store_a,1034,2024-12-27,2024-12-28,28
store_a,1034,2024-12-28,2024-12-30,34
store_a,1034.0,2024-12-30,2024-12-31,0
store_a,1034,2024-12-31,2025-01-01,25
store_a,1035,2024-01-01,2024-01-02,24
store_a,1035,2024-01-02,2024-01-03,15
store_a,1035,2024-01-03,2024-01-04,15
store_a,1035,2024-01-04,2024-01-05,12
store_a,1035,2024-01-05,2024-01-06,22
store_a,1035,2024-01-06,2024-01-08,24
store_a,1035,2024-01-08,2024-01-09,7
store_a,1035,2024-01-09,2024-01-10,9
store_a,1035,2024-01-10,2024-01-11,19
store_a,1035,2024-01-11,2024-01-12,19
 store_a,1035,2024-01-12,2024-01-13,17
store_a,1035,2024-01-13,2024-01-15,25
store_a,1035,2024-01-15,2024-01-16,0
store_a,1035,2024-01-16,2024-01-17,7
store_a,1035,2024-01-17,2024-01-18,17
store_a,1035,2024-01-18,2024-01-19,14
store_a,1035,2024-01-19,2024-01-20,28
store_a,1035,2024-01-20,2024-01-22,16
store_a,1035,2024-01-22,2024-01-23,-1
store_a,1035.0,2024-01-23,2024-01-24,17
store_a,1035,2024-01-24,2024-01-25,-3
store_a,1035,2024-01-25,2024-01-26,22
store_a,1035,2024-01-26,2024-01-27,27
store_a,1035,2024-01-27,2024-01-29,19
store_a,1035,2024-01-29,2024-01-30,0
store_a,1035,2024-01-30,2024-01-31,15
store_a,1035,2024-01-31,2024-02-01,15
store_a,1035.0,2024-02-01,2024-02-02,17
store_a,1035,2024-02-02,2024-02-03,21
store_a,1035,2024-02-03,2024-02-05,28
store_a,1035,2024-02-05,2024-02-06,0
store_a,1035,2024-02-06,2024-02-07,16
store_a,1035,2024-02-07,2024-02-08,13
store_a,1035,2024-02-08,2024-02-09,18
store_a,1035,2024-02-09,2024-02-10,18
store_a,1035,2024-02-10,2024-02-12,22
store_a,1035,2024-02-12,2024-02-13,0
store_a,1035,2024-02-13,2024-02-14,13
store_a,1035,2024-02-14,2024-02-15,18
store_a,1035,2024-02-15,2024-02-16,11
store_a,1035,2024-02-16,2024-02-17,28
store_a,1035,2024-02-17,2024-02-19,30
store_a,1035,2024-02-19,2024-02-20,0
store_a,1035,2024-02-20,2024-02-21,9
store_a,1035,2024-02-21,2024-02-22,17
store_a,1035,2024-02-22,2024-02-23,11
store_a,1035,2024-02-23,2024-02-24,18
store_a,1035,2024-02-24,2024-02-26,26
store_a,1035,2024-02-26,2024-02-27,2
store_a,1035,2024-02-28,2024-02-29,22
store_a,1035,2024-02-29,2024-03-01,20
store_a,1035,2024-03-01,2024-03-02,22
store_a,1035,2024-03-02,2024-03-04,22
store_a,1035,2024-03-04,2024-03-05,0
store_a,1035,2024-03-05,2024-03-06,12
store_a,1035,2024-03-06,2024-03-07,11
store_a,1035,2024-03-07,2024-03-08,15
store_a,1035,2024-03-08,2024-03-09,27
store_a,1035,2024-03-09,2024-03-11,24
store_a,1035,2024-03-11,2024-03-12,0
store_a,1035,2024-03-12,2024-03-13,16
store_a,1035,2024-03-13,2024-03-14,11
store_a,1035,2024-03-14,2024-03-15,14
store_a,1035,2024-03-15,2024-03-16,23
store_a,1035,2024-03-16,2024-03-18,22
store_a,1035,2024-03-18,2024-03-19,0
store_a,1035,2024-03-19,2024-03-20,8
store_a,1035,2024-03-20,2024-03-21,20
store_a,1035,2024-03-21,2024-03-22,13
store_a,1035,2024-03-22,2024-03-23,21
store_a,1035,2024-03-23,2024-03-25,24
store_a,1035,2024-03-25,2024-03-26,0
store_a,1035,2024-03-26,2024-03-27,14
store_a,1032,2024-08-23,2024-08-24,31
store_a,1035,2024-03-28,2024-03-29,22
store_a,1035,2024-03-29,2024-03-30,21
store_a ,1035.0,2024-03-30,2024-04-01,19
store_a,1035,2024-04-01,2024-04-02,3
store_a,1035,2024-04-02,2024-04-03,16
store_a,1035,2024-04-03,2024-04-04,14
store_a,1035,2024-04-04,2024-04-05,22
store_a,1035,2024-04-05,2024-04-06,23
store_a,1035,2024-04-06,2024-04-08,18
store_a,1035,2024-04-08,2024-04-09,0
store_a,1035,2024-04-10,2024-04-11,22
store_a,1035,2024-04-11,2024-04-12,19
store_a,1035,2024-04-12,2024-04-13,26
store_a,1035,2024-04-13,2024-04-15,24
store_a,1035,2024-04-15,2024-04-16,0
store_a,1035,2024-04-16,2024-04-17,11
store_a,1035,2024-04-17,2024-04-18,15
store_a,1035,2024-04-18,2024-04-19,12
store_a,1035,2024-04-19,2024-04-20,25
store_a,1035,2024-04-20,2024-04-22,20
store_a,1020,2024-02-03,2024-02-05,38
store_a,1035.0,2024-04-22,2024-04-23,1
store_a,1035,2024-04-23,2024-04-24,16
store_a ,1035,2024-04-24,2024-04-25,19
store_a,1035,2024-04-25,2024-04-26,13
store_a,1035,2024-04-26,2024-04-27,22
store_a,1035,2024-04-27,2024-04-29,21
store_a,1035,2024-04-29,2024-04-30,0
store_a,1035.0,2024-04-30,2024-05-01,13
store_a,1035,2024-05-01,2024-05-02,22
store_a,1035,2024-05-02,2024-05-03,15
store_a,1035,2024-05-03,2024-05-04,22
store_a,1035,2024-05-04,2024-05-06,23
store_a,1035,2024-05-06,2024-05-07,3
store_a,1035,2024-05-07,2024-05-08,14
store_a ,1035,2024-05-08,2024-05-09,13
store_a,1035,2024-05-09,2024-05-10,19
store_a,1035,2024-05-10,2024-05-11,26
 store_a,1035,2024-05-11,2024-05-13,25
store_a,1035.0,2024-05-13,2024-05-14,0
store_a,1035,2024-05-14,2024-05-15,15
store_a,1035,2024-05-15,2024-05-16,16
store_a,1035,2024-05-16,2024-05-17,19
store_a,1035,2024-05-17,2024-05-18,19
store_a,1035.0,2024-05-18,2024-05-20,23
store_a,1035,2024-05-20,2024-05-21,2
store_a,1035,2024-05-21,2024-05-22,17
store_a,1035.0,2024-05-22,2024-05-23,17
store_a,1035,2024-05-23,2024-05-24,8
store_a,1035,2024-05-24,2024-05-25,26
store_a,1035,2024-05-25,2024-05-27,18
store_a,1035,2024-05-27,2024-05-28,5
store_a,1035.0,2024-05-28,2024-05-29,20
store_a,1035,2024-05-29,2024-05-30,16
store_a,1035,2024-05-30,2024-05-31,13
store_a,1035,2024-05-31,2024-06-01,27
store_a,1035.0,2024-06-01,2024-06-03,25
store_a,1035,2024-06-03,2024-06-04,0
store_a,1035,2024-06-04,2024-06-05,18
store_a,1035,2024-06-05,2024-06-06,5
store_a,1035,2024-06-06,2024-06-07,21
store_a,1035,2024-06-07,2024-06-08,23
store_a,1035,2024-06-08,2024-06-10,22
store_a,1035,2024-06-10,2024-06-11,2
store_a,1035,2024-06-11,2024-06-12,16
store_a,1035,2024-06-12,2024-06-13,14
store_a,1035,2024-06-13,2024-06-14,19
store_a,1035,2024-06-14,2024-06-15,19
store_a,1035,2024-06-15,2024-06-17,29
store_a,1035,2024-06-17,2024-06-18,0
store_a,1035,2024-06-18,2024-06-19,16
store_a,1035,2024-06-19,2024-06-20,15
store_a,1035,2024-06-20,2024-06-21,13
store_a,1035,2024-06-21,2024-06-22,21
store_a,1035,2024-06-22,2024-06-24,25
store_a,1035,2024-06-24,2024-06-25,5
store_a,1002,2024-10-29,2024-10-30,23
store_a,1035,2024-06-25,2024-06-26,11
store_a,1035,2024-06-26,2024-06-27,16
store_a,1035,2024-06-28,2024-06-29,30
store_a,1035,2024-06-29,2024-07-01,21
store_a,1035,2024-07-01,2024-07-02,0
store_a,1035,2024-07-02,2024-07-03,15
store_a,1035,2024-07-03,2024-07-04,16
store_a,1035,2024-07-04,2024-07-05,14
store_a,1035,2024-07-05,2024-07-06,18
store_a,1035,2024-07-06,2024-07-08,21
store_a,1035,2024-07-08,2024-07-09,0
store_a,1035,2024-07-09,2024-07-10,14
store_a,1035,2024-07-10,2024-07-11,20
store_a,1035,2024-07-11,2024-07-12,10
store_a,1035,2024-07-12,2024-07-13,26
store_a,1035,2024-07-13,2024-07-15,17
store_a,1035,2024-07-15,2024-07-16,0
store_a,1035,2024-07-16,2024-07-17,17
store_a,1035,2024-07-18,2024-07-19,-5
store_a,1035,2024-07-19,2024-07-20,30
store_a,1035,2024-07-20,2024-07-22,20
store_a,1035,2024-07-22,2024-07-23,2
store_a,1035,2024-07-23,2024-07-24,16
store_a,1035,2024-07-24,2024-07-25,18
store_a,1035,2024-07-25,2024-07-26,15
store_a,1035.0,2024-07-26,2024-07-27,21
store_a,1035,2024-07-27,2024-07-29,21
store_a,1035,2024-07-29,2024-07-30,3
store_a,1035,2024-07-30,2024-07-31,11
store_a,1035,2024-07-31,2024-08-01,22
store_a,1035,2024-08-01,2024-08-02,14
store_a,1035,2024-08-02,2024-08-03,20
store_a,1035,2024-08-03,2024-08-05,24
store_a,1035,2024-08-05,2024-08-06,0
store_a,1035,2024-08-06,2024-08-07,8
store_a,1035,2024-08-07,2024-08-08,19
store_a,1035,2024-08-08,2024-08-09,12
store_a,1035,2024-08-09,2024-08-10,23
store_a,1035,2024-08-10,2024-08-12,25
store_a ,1035,2024-08-12,2024-08-13,0
store_a,1035,2024-08-13,2024-08-14,22
store_a,1035,2024-08-14,2024-08-15,17
store_a,1035,2024-08-15,2024-08-16,20
store_a,1035,2024-08-16,2024-08-17,24
store_a,1035,2024-08-19,2024-08-20,20
store_a,1035,2024-08-20,2024-08-21,23
store_a,1035,2024-08-21,2024-08-22,13
store_a,1035,2024-08-22,2024-08-23,15
store_a,1035,2024-08-23,2024-08-24,24
store_a,1035,2024-08-24,2024-08-26,22
store_a,1035,2024-08-26,2024-08-27,3
store_a,1035,2024-08-27,2024-08-28,15
store_a,1035,2024-08-28,2024-08-29,18
store_a,1035,2024-08-29,2024-08-30,20
store_a,1035,2024-08-30,2024-08-31,26
store_a,1035.0,2024-08-31,2024-09-02,23
store_a,1035,2024-09-02,2024-09-03,4
store_a,1035.0,2024-09-03,2024-09-04,12
store_a,1035,2024-09-04,2024-09-05,24
store_a,1035,2024-09-05,2024-09-06,17
store_a,1035.0,2024-09-06,2024-09-07,24
store_a,1035,2024-09-07,2024-09-09,21
store_a,1035,2024-09-09,2024-09-10,2
store_a,1035,2024-09-11,2024-09-12,24
store_a,1035,2024-09-12,2024-09-13,-4
store_a,1035,2024-09-13,2024-09-14,32
store_a,1035,2024-09-14,2024-09-16,22
store_a,1035,2024-09-17,2024-09-18,20
store_a,1035,2024-09-18,2024-09-19,13
store_a,1035,2024-09-19,2024-09-20,17
store_a,1035,2024-09-20,2024-09-21,25
store_a,1035,2024-09-21,2024-09-23,22
store_a,1035,2024-09-23,2024-09-24,0
store_a,1035,2024-09-24,2024-09-25,12
store_a,1035.0,2024-09-25,2024-09-26,15
store_a,1035,2024-09-26,2024-09-27,20
store_a,1035.0,2024-09-27,2024-09-28,23
store_a,1035,2024-09-28,2024-09-30,28
store_a,1035,2024-09-30,2024-10-01,0
store_a,1035,2024-10-01,2024-10-02,14
store_a,1035.0,2024-10-02,2024-10-03,16
store_a,1035,2024-10-03,2024-10-04,12
store_a,1035,2024-10-04,2024-10-05,-2
store_a,1035,2024-10-05,2024-10-07,40
store_a,1035,2024-10-07,2024-10-08,0
store_a,1035,2024-10-08,2024-10-09,10
store_a,1035,2024-10-09,2024-10-10,13
store_a,1035,2024-10-10,2024-10-11,18
store_a,1035.0,2024-10-11,2024-10-12,27
store_a,1035,2024-10-12,2024-10-14,18
store_a,1035,2024-10-14,2024-10-15,0
store_a,1035,2024-10-15,2024-10-16,13
store_a,1035,2024-10-17,2024-10-18,22
store_a,1035,2024-10-18,2024-10-19,25
store_a,1035,2024-10-23,2024-10-24,21
store_a,1035,2024-10-24,2024-10-25,-3
store_a,1035,2024-10-25,2024-10-26,31
store_a,1035,2024-10-26,2024-10-28,27
 store_a,1035,2024-10-28,2024-10-29,0
store_a,1035,2024-10-29,2024-10-30,18
store_a,1035,2024-10-30,2024-10-31,10
store_a,1035,2024-10-31,2024-11-01,21
